===============================================================================
= Module: UtilititesSLR   |   Example: TrackingSLR
===============================================================================
= Intputs:
-------------------------------------------------------------------------------
= File:        1328_cpf_240128_02901.sgf
= Object:      beaconc
= Avoid Sun:   true
= Avoid angle: 15
= Delta:       100
= Min el:      15
===============================================================================
= Outputs:
-------------------------------------------------------------------------------
= Trim at start: true
= Trim at end:   true
= Sun collision: true
= Sun at start:  false
= Sun at end:    false
= Sun deviation: true
= El deviation: true
===============================================================================
mjd;sod;pass_az;pass_el;track_az;track_el;sun_az;sun_el
60340;30916.500000;291.4867;38.2610;291.4867;38.2610;225.0000;70.0000
60340;30916.600000;291.4867;38.2825;291.4867;38.2825;225.0000;70.0000
60340;30916.700000;291.4867;38.3040;291.4867;38.3040;225.0000;70.0000
60340;30916.800000;291.4867;38.3255;291.4867;38.3255;225.0000;70.0000
60340;30916.900000;291.4866;38.3471;291.4866;38.3471;225.0000;70.0000
60340;30917.000000;291.4866;38.3686;291.4866;38.3686;225.0000;70.0000
60340;30917.100000;291.4866;38.3901;291.4866;38.3901;225.0000;70.0000
60340;30917.200000;291.4866;38.4117;291.4866;38.4117;225.0000;70.0000
60340;30917.300000;291.4866;38.4333;291.4866;38.4333;225.0000;70.0000
60340;30917.400000;291.4866;38.4549;291.4866;38.4549;225.0000;70.0000
60340;30917.500000;291.4866;38.4765;291.4866;38.4765;225.0000;70.0000
60340;30917.600000;291.4865;38.4981;291.4865;38.4981;225.0000;70.0000
60340;30917.700000;291.4865;38.5197;291.4865;38.5197;225.0000;70.0000
60340;30917.800000;291.4865;38.5413;291.4865;38.5413;225.0000;70.0000
60340;30917.900000;291.4865;38.5630;291.4865;38.5630;225.0000;70.0000
60340;30918.000000;291.4865;38.5847;291.4865;38.5847;225.0000;70.0000
60340;30918.100000;291.4864;38.6064;291.4864;38.6064;225.0000;70.0000
60340;30918.200000;291.4864;38.6281;291.4864;38.6281;225.0000;70.0000
60340;30918.300000;291.4864;38.6498;291.4864;38.6498;225.0000;70.0000
60340;30918.400000;291.4864;38.6715;291.4864;38.6715;225.0000;70.0000
60340;30918.500000;291.4864;38.6932;291.4864;38.6932;225.0000;70.0000
60340;30918.600000;291.4863;38.7150;291.4863;38.7150;225.0000;70.0000
60340;30918.700000;291.4863;38.7367;291.4863;38.7367;225.0000;70.0000
60340;30918.800000;291.4863;38.7585;291.4863;38.7585;225.0000;70.0000
60340;30918.900000;291.4863;38.7803;291.4863;38.7803;225.0000;70.0000
60340;30919.000000;291.4863;38.8021;291.4863;38.8021;225.0000;70.0000
60340;30919.100000;291.4862;38.8239;291.4862;38.8239;225.0000;70.0000
60340;30919.200000;291.4862;38.8458;291.4862;38.8458;225.0000;70.0000
60340;30919.300000;291.4862;38.8676;291.4862;38.8676;225.0000;70.0000
60340;30919.400000;291.4862;38.8895;291.4862;38.8895;225.0000;70.0000
60340;30919.500000;291.4861;38.9113;291.4861;38.9113;225.0000;70.0000
60340;30919.600000;291.4861;38.9332;291.4861;38.9332;225.0000;70.0000
60340;30919.700000;291.4861;38.9551;291.4861;38.9551;225.0000;70.0000
60340;30919.800000;291.4861;38.9770;291.4861;38.9770;225.0000;70.0000
60340;30919.900000;291.4860;38.9990;291.4860;38.9990;225.0000;70.0000
60340;30920.000000;291.4860;39.0209;291.4860;39.0209;225.0000;70.0000
60340;30920.100000;291.4860;39.0429;291.4860;39.0429;225.0000;70.0000
60340;30920.200000;291.4860;39.0648;291.4860;39.0648;225.0000;70.0000
60340;30920.300000;291.4859;39.0868;291.4859;39.0868;225.0000;70.0000
60340;30920.400000;291.4859;39.1088;291.4859;39.1088;225.0000;70.0000
60340;30920.500000;291.4859;39.1308;291.4859;39.1308;225.0000;70.0000
60340;30920.600000;291.4859;39.1528;291.4859;39.1528;225.0000;70.0000
60340;30920.700000;291.4858;39.1749;291.4858;39.1749;225.0000;70.0000
60340;30920.800000;291.4858;39.1969;291.4858;39.1969;225.0000;70.0000
60340;30920.900000;291.4858;39.2190;291.4858;39.2190;225.0000;70.0000
60340;30921.000000;291.4857;39.2411;291.4857;39.2411;225.0000;70.0000
60340;30921.100000;291.4857;39.2632;291.4857;39.2632;225.0000;70.0000
60340;30921.200000;291.4857;39.2853;291.4857;39.2853;225.0000;70.0000
60340;30921.300000;291.4856;39.3074;291.4856;39.3074;225.0000;70.0000
60340;30921.400000;291.4856;39.3295;291.4856;39.3295;225.0000;70.0000
60340;30921.500000;291.4856;39.3517;291.4856;39.3517;225.0000;70.0000
60340;30921.600000;291.4856;39.3738;291.4856;39.3738;225.0000;70.0000
60340;30921.700000;291.4855;39.3960;291.4855;39.3960;225.0000;70.0000
60340;30921.800000;291.4855;39.4182;291.4855;39.4182;225.0000;70.0000
60340;30921.900000;291.4855;39.4404;291.4855;39.4404;225.0000;70.0000
60340;30922.000000;291.4854;39.4626;291.4854;39.4626;225.0000;70.0000
60340;30922.100000;291.4854;39.4848;291.4854;39.4848;225.0000;70.0000
60340;30922.200000;291.4854;39.5071;291.4854;39.5071;225.0000;70.0000
60340;30922.300000;291.4853;39.5293;291.4853;39.5293;225.0000;70.0000
60340;30922.400000;291.4853;39.5516;291.4853;39.5516;225.0000;70.0000
60340;30922.500000;291.4852;39.5739;291.4852;39.5739;225.0000;70.0000
60340;30922.600000;291.4852;39.5962;291.4852;39.5962;225.0000;70.0000
60340;30922.700000;291.4852;39.6185;291.4852;39.6185;225.0000;70.0000
60340;30922.800000;291.4851;39.6408;291.4851;39.6408;225.0000;70.0000
60340;30922.900000;291.4851;39.6632;291.4851;39.6632;225.0000;70.0000
60340;30923.000000;291.4851;39.6855;291.4851;39.6855;225.0000;70.0000
60340;30923.100000;291.4850;39.7079;291.4850;39.7079;225.0000;70.0000
60340;30923.200000;291.4850;39.7303;291.4850;39.7303;225.0000;70.0000
60340;30923.300000;291.4849;39.7527;291.4849;39.7527;225.0000;70.0000
60340;30923.400000;291.4849;39.7751;291.4849;39.7751;225.0000;70.0000
60340;30923.500000;291.4849;39.7975;291.4849;39.7975;225.0000;70.0000
60340;30923.600000;291.4848;39.8200;291.4848;39.8200;225.0000;70.0000
60340;30923.700000;291.4848;39.8424;291.4848;39.8424;225.0000;70.0000
60340;30923.800000;291.4847;39.8649;291.4847;39.8649;225.0000;70.0000
60340;30923.900000;291.4847;39.8874;291.4847;39.8874;225.0000;70.0000
60340;30924.000000;291.4847;39.9099;291.4847;39.9099;225.0000;70.0000
60340;30924.100000;291.4846;39.9324;291.4846;39.9324;225.0000;70.0000
60340;30924.200000;291.4846;39.9549;291.4846;39.9549;225.0000;70.0000
60340;30924.300000;291.4845;39.9774;291.4845;39.9774;225.0000;70.0000
60340;30924.400000;291.4845;40.0000;291.4845;40.0000;225.0000;70.0000
60340;30924.500000;291.4844;40.0226;291.4844;40.0226;225.0000;70.0000
60340;30924.600000;291.4844;40.0451;291.4844;40.0451;225.0000;70.0000
60340;30924.700000;291.4843;40.0677;291.4843;40.0677;225.0000;70.0000
60340;30924.800000;291.4843;40.0903;291.4843;40.0903;225.0000;70.0000
60340;30924.900000;291.4843;40.1130;291.4843;40.1130;225.0000;70.0000
60340;30925.000000;291.4842;40.1356;291.4842;40.1356;225.0000;70.0000
60340;30925.100000;291.4842;40.1583;291.4842;40.1583;225.0000;70.0000
60340;30925.200000;291.4841;40.1809;291.4841;40.1809;225.0000;70.0000
60340;30925.300000;291.4841;40.2036;291.4841;40.2036;225.0000;70.0000
60340;30925.400000;291.4840;40.2263;291.4840;40.2263;225.0000;70.0000
60340;30925.500000;291.4840;40.2490;291.4840;40.2490;225.0000;70.0000
60340;30925.600000;291.4839;40.2717;291.4839;40.2717;225.0000;70.0000
60340;30925.700000;291.4839;40.2945;291.4839;40.2945;225.0000;70.0000
60340;30925.800000;291.4838;40.3172;291.4838;40.3172;225.0000;70.0000
60340;30925.900000;291.4838;40.3400;291.4838;40.3400;225.0000;70.0000
60340;30926.000000;291.4837;40.3628;291.4837;40.3628;225.0000;70.0000
60340;30926.100000;291.4837;40.3856;291.4837;40.3856;225.0000;70.0000
60340;30926.200000;291.4836;40.4084;291.4836;40.4084;225.0000;70.0000
60340;30926.300000;291.4836;40.4312;291.4836;40.4312;225.0000;70.0000
60340;30926.400000;291.4835;40.4540;291.4835;40.4540;225.0000;70.0000
60340;30926.500000;291.4835;40.4769;291.4835;40.4769;225.0000;70.0000
60340;30926.600000;291.4834;40.4998;291.4834;40.4998;225.0000;70.0000
60340;30926.700000;291.4833;40.5226;291.4833;40.5226;225.0000;70.0000
60340;30926.800000;291.4833;40.5455;291.4833;40.5455;225.0000;70.0000
60340;30926.900000;291.4832;40.5684;291.4832;40.5684;225.0000;70.0000
60340;30927.000000;291.4832;40.5914;291.4832;40.5914;225.0000;70.0000
60340;30927.100000;291.4831;40.6143;291.4831;40.6143;225.0000;70.0000
60340;30927.200000;291.4831;40.6373;291.4831;40.6373;225.0000;70.0000
60340;30927.300000;291.4830;40.6602;291.4830;40.6602;225.0000;70.0000
60340;30927.400000;291.4830;40.6832;291.4830;40.6832;225.0000;70.0000
60340;30927.500000;291.4829;40.7062;291.4829;40.7062;225.0000;70.0000
60340;30927.600000;291.4828;40.7292;291.4828;40.7292;225.0000;70.0000
60340;30927.700000;291.4828;40.7522;291.4828;40.7522;225.0000;70.0000
60340;30927.800000;291.4827;40.7753;291.4827;40.7753;225.0000;70.0000
60340;30927.900000;291.4827;40.7983;291.4827;40.7983;225.0000;70.0000
60340;30928.000000;291.4826;40.8214;291.4826;40.8214;225.0000;70.0000
60340;30928.100000;291.4825;40.8445;291.4825;40.8445;225.0000;70.0000
60340;30928.200000;291.4825;40.8676;291.4825;40.8676;225.0000;70.0000
60340;30928.300000;291.4824;40.8907;291.4824;40.8907;225.0000;70.0000
60340;30928.400000;291.4824;40.9138;291.4824;40.9138;225.0000;70.0000
60340;30928.500000;291.4823;40.9370;291.4823;40.9370;225.0000;70.0000
60340;30928.600000;291.4822;40.9601;291.4822;40.9601;225.0000;70.0000
60340;30928.700000;291.4822;40.9833;291.4822;40.9833;225.0000;70.0000
60340;30928.800000;291.4821;41.0065;291.4821;41.0065;225.0000;70.0000
60340;30928.900000;291.4820;41.0297;291.4820;41.0297;225.0000;70.0000
60340;30929.000000;291.4820;41.0529;291.4820;41.0529;225.0000;70.0000
60340;30929.100000;291.4819;41.0761;291.4819;41.0761;225.0000;70.0000
60340;30929.200000;291.4818;41.0994;291.4818;41.0994;225.0000;70.0000
60340;30929.300000;291.4818;41.1226;291.4818;41.1226;225.0000;70.0000
60340;30929.400000;291.4817;41.1459;291.4817;41.1459;225.0000;70.0000
60340;30929.500000;291.4816;41.1692;291.4816;41.1692;225.0000;70.0000
60340;30929.600000;291.4816;41.1925;291.4816;41.1925;225.0000;70.0000
60340;30929.700000;291.4815;41.2158;291.4815;41.2158;225.0000;70.0000
60340;30929.800000;291.4814;41.2391;291.4814;41.2391;225.0000;70.0000
60340;30929.900000;291.4814;41.2625;291.4814;41.2625;225.0000;70.0000
60340;30930.000000;291.4813;41.2859;291.4813;41.2859;225.0000;70.0000
60340;30930.100000;291.4812;41.3092;291.4812;41.3092;225.0000;70.0000
60340;30930.200000;291.4812;41.3326;291.4812;41.3326;225.0000;70.0000
60340;30930.300000;291.4811;41.3560;291.4811;41.3560;225.0000;70.0000
60340;30930.400000;291.4810;41.3794;291.4810;41.3794;225.0000;70.0000
60340;30930.500000;291.4810;41.4029;291.4810;41.4029;225.0000;70.0000
60340;30930.600000;291.4809;41.4263;291.4809;41.4263;225.0000;70.0000
60340;30930.700000;291.4808;41.4498;291.4808;41.4498;225.0000;70.0000
60340;30930.800000;291.4807;41.4733;291.4807;41.4733;225.0000;70.0000
60340;30930.900000;291.4807;41.4968;291.4807;41.4968;225.0000;70.0000
60340;30931.000000;291.4806;41.5203;291.4806;41.5203;225.0000;70.0000
60340;30931.100000;291.4805;41.5438;291.4805;41.5438;225.0000;70.0000
60340;30931.200000;291.4804;41.5673;291.4804;41.5673;225.0000;70.0000
60340;30931.300000;291.4804;41.5909;291.4804;41.5909;225.0000;70.0000
60340;30931.400000;291.4803;41.6145;291.4803;41.6145;225.0000;70.0000
60340;30931.500000;291.4802;41.6381;291.4802;41.6381;225.0000;70.0000
60340;30931.600000;291.4801;41.6616;291.4801;41.6616;225.0000;70.0000
60340;30931.700000;291.4801;41.6853;291.4801;41.6853;225.0000;70.0000
60340;30931.800000;291.4800;41.7089;291.4800;41.7089;225.0000;70.0000
60340;30931.900000;291.4799;41.7325;291.4799;41.7325;225.0000;70.0000
60340;30932.000000;291.4798;41.7562;291.4798;41.7562;225.0000;70.0000
60340;30932.100000;291.4797;41.7799;291.4797;41.7799;225.0000;70.0000
60340;30932.200000;291.4797;41.8036;291.4797;41.8036;225.0000;70.0000
60340;30932.300000;291.4796;41.8273;291.4796;41.8273;225.0000;70.0000
60340;30932.400000;291.4795;41.8510;291.4795;41.8510;225.0000;70.0000
60340;30932.500000;291.4794;41.8747;291.4794;41.8747;225.0000;70.0000
60340;30932.600000;291.4793;41.8985;291.4793;41.8985;225.0000;70.0000
60340;30932.700000;291.4792;41.9222;291.4792;41.9222;225.0000;70.0000
60340;30932.800000;291.4792;41.9460;291.4792;41.9460;225.0000;70.0000
60340;30932.900000;291.4791;41.9698;291.4791;41.9698;225.0000;70.0000
60340;30933.000000;291.4790;41.9936;291.4790;41.9936;225.0000;70.0000
60340;30933.100000;291.4789;42.0174;291.4789;42.0174;225.0000;70.0000
60340;30933.200000;291.4788;42.0413;291.4788;42.0413;225.0000;70.0000
60340;30933.300000;291.4787;42.0651;291.4787;42.0651;225.0000;70.0000
60340;30933.400000;291.4787;42.0890;291.4787;42.0890;225.0000;70.0000
60340;30933.500000;291.4786;42.1129;291.4786;42.1129;225.0000;70.0000
60340;30933.600000;291.4785;42.1368;291.4785;42.1368;225.0000;70.0000
60340;30933.700000;291.4784;42.1607;291.4784;42.1607;225.0000;70.0000
60340;30933.800000;291.4783;42.1846;291.4783;42.1846;225.0000;70.0000
60340;30933.900000;291.4782;42.2086;291.4782;42.2086;225.0000;70.0000
60340;30934.000000;291.4781;42.2325;291.4781;42.2325;225.0000;70.0000
60340;30934.100000;291.4780;42.2565;291.4780;42.2565;225.0000;70.0000
60340;30934.200000;291.4779;42.2805;291.4779;42.2805;225.0000;70.0000
60340;30934.300000;291.4778;42.3045;291.4778;42.3045;225.0000;70.0000
60340;30934.400000;291.4778;42.3285;291.4778;42.3285;225.0000;70.0000
60340;30934.500000;291.4777;42.3525;291.4777;42.3525;225.0000;70.0000
60340;30934.600000;291.4776;42.3766;291.4776;42.3766;225.0000;70.0000
60340;30934.700000;291.4775;42.4006;291.4775;42.4006;225.0000;70.0000
60340;30934.800000;291.4774;42.4247;291.4774;42.4247;225.0000;70.0000
60340;30934.900000;291.4773;42.4488;291.4773;42.4488;225.0000;70.0000
60340;30935.000000;291.4772;42.4729;291.4772;42.4729;225.0000;70.0000
60340;30935.100000;291.4771;42.4971;291.4771;42.4971;225.0000;70.0000
60340;30935.200000;291.4770;42.5212;291.4770;42.5212;225.0000;70.0000
60340;30935.300000;291.4769;42.5454;291.4769;42.5454;225.0000;70.0000
60340;30935.400000;291.4768;42.5695;291.4768;42.5695;225.0000;70.0000
60340;30935.500000;291.4767;42.5937;291.4767;42.5937;225.0000;70.0000
60340;30935.600000;291.4766;42.6179;291.4766;42.6179;225.0000;70.0000
60340;30935.700000;291.4765;42.6421;291.4765;42.6421;225.0000;70.0000
60340;30935.800000;291.4764;42.6664;291.4764;42.6664;225.0000;70.0000
60340;30935.900000;291.4763;42.6906;291.4763;42.6906;225.0000;70.0000
60340;30936.000000;291.4762;42.7149;291.4762;42.7149;225.0000;70.0000
60340;30936.100000;291.4761;42.7392;291.4761;42.7392;225.0000;70.0000
60340;30936.200000;291.4760;42.7635;291.4760;42.7635;225.0000;70.0000
60340;30936.300000;291.4759;42.7878;291.4759;42.7878;225.0000;70.0000
60340;30936.400000;291.4758;42.8121;291.4758;42.8121;225.0000;70.0000
60340;30936.500000;291.4757;42.8364;291.4757;42.8364;225.0000;70.0000
60340;30936.600000;291.4756;42.8608;291.4756;42.8608;225.0000;70.0000
60340;30936.700000;291.4755;42.8852;291.4755;42.8852;225.0000;70.0000
60340;30936.800000;291.4754;42.9096;291.4754;42.9096;225.0000;70.0000
60340;30936.900000;291.4753;42.9340;291.4753;42.9340;225.0000;70.0000
60340;30937.000000;291.4752;42.9584;291.4752;42.9584;225.0000;70.0000
60340;30937.100000;291.4751;42.9828;291.4751;42.9828;225.0000;70.0000
60340;30937.200000;291.4750;43.0073;291.4750;43.0073;225.0000;70.0000
60340;30937.300000;291.4749;43.0317;291.4749;43.0317;225.0000;70.0000
60340;30937.400000;291.4748;43.0562;291.4748;43.0562;225.0000;70.0000
60340;30937.500000;291.4746;43.0807;291.4746;43.0807;225.0000;70.0000
60340;30937.600000;291.4745;43.1052;291.4745;43.1052;225.0000;70.0000
60340;30937.700000;291.4744;43.1297;291.4744;43.1297;225.0000;70.0000
60340;30937.800000;291.4743;43.1543;291.4743;43.1543;225.0000;70.0000
60340;30937.900000;291.4742;43.1788;291.4742;43.1788;225.0000;70.0000
60340;30938.000000;291.4741;43.2034;291.4741;43.2034;225.0000;70.0000
60340;30938.100000;291.4740;43.2280;291.4740;43.2280;225.0000;70.0000
60340;30938.200000;291.4739;43.2526;291.4739;43.2526;225.0000;70.0000
60340;30938.300000;291.4738;43.2772;291.4738;43.2772;225.0000;70.0000
60340;30938.400000;291.4736;43.3019;291.4736;43.3019;225.0000;70.0000
60340;30938.500000;291.4735;43.3265;291.4735;43.3265;225.0000;70.0000
60340;30938.600000;291.4734;43.3512;291.4734;43.3512;225.0000;70.0000
60340;30938.700000;291.4733;43.3759;291.4733;43.3759;225.0000;70.0000
60340;30938.800000;291.4732;43.4006;291.4732;43.4006;225.0000;70.0000
60340;30938.900000;291.4731;43.4253;291.4731;43.4253;225.0000;70.0000
60340;30939.000000;291.4729;43.4500;291.4729;43.4500;225.0000;70.0000
60340;30939.100000;291.4728;43.4748;291.4728;43.4748;225.0000;70.0000
60340;30939.200000;291.4727;43.4995;291.4727;43.4995;225.0000;70.0000
60340;30939.300000;291.4726;43.5243;291.4726;43.5243;225.0000;70.0000
60340;30939.400000;291.4725;43.5491;291.4725;43.5491;225.0000;70.0000
60340;30939.500000;291.4724;43.5739;291.4724;43.5739;225.0000;70.0000
60340;30939.600000;291.4722;43.5987;291.4722;43.5987;225.0000;70.0000
60340;30939.700000;291.4721;43.6236;291.4721;43.6236;225.0000;70.0000
60340;30939.800000;291.4720;43.6484;291.4720;43.6484;225.0000;70.0000
60340;30939.900000;291.4719;43.6733;291.4719;43.6733;225.0000;70.0000
60340;30940.000000;291.4717;43.6982;291.4717;43.6982;225.0000;70.0000
60340;30940.100000;291.4716;43.7231;291.4716;43.7231;225.0000;70.0000
60340;30940.200000;291.4715;43.7480;291.4715;43.7480;225.0000;70.0000
60340;30940.300000;291.4714;43.7729;291.4714;43.7729;225.0000;70.0000
60340;30940.400000;291.4712;43.7979;291.4712;43.7979;225.0000;70.0000
60340;30940.500000;291.4711;43.8228;291.4711;43.8228;225.0000;70.0000
60340;30940.600000;291.4710;43.8478;291.4710;43.8478;225.0000;70.0000
60340;30940.700000;291.4709;43.8728;291.4709;43.8728;225.0000;70.0000
60340;30940.800000;291.4707;43.8978;291.4707;43.8978;225.0000;70.0000
60340;30940.900000;291.4706;43.9229;291.4706;43.9229;225.0000;70.0000
60340;30941.000000;291.4705;43.9479;291.4705;43.9479;225.0000;70.0000
60340;30941.100000;291.4703;43.9730;291.4703;43.9730;225.0000;70.0000
60340;30941.200000;291.4702;43.9980;291.4702;43.9980;225.0000;70.0000
60340;30941.300000;291.4701;44.0231;291.4701;44.0231;225.0000;70.0000
60340;30941.400000;291.4700;44.0482;291.4700;44.0482;225.0000;70.0000
60340;30941.500000;291.4698;44.0734;291.4698;44.0734;225.0000;70.0000
60340;30941.600000;291.4697;44.0985;291.4697;44.0985;225.0000;70.0000
60340;30941.700000;291.4696;44.1237;291.4696;44.1237;225.0000;70.0000
60340;30941.800000;291.4694;44.1488;291.4694;44.1488;225.0000;70.0000
60340;30941.900000;291.4693;44.1740;291.4693;44.1740;225.0000;70.0000
60340;30942.000000;291.4692;44.1992;291.4692;44.1992;225.0000;70.0000
60340;30942.100000;291.4690;44.2244;291.4690;44.2244;225.0000;70.0000
60340;30942.200000;291.4689;44.2497;291.4689;44.2497;225.0000;70.0000
60340;30942.300000;291.4687;44.2749;291.4687;44.2749;225.0000;70.0000
60340;30942.400000;291.4686;44.3002;291.4686;44.3002;225.0000;70.0000
60340;30942.500000;291.4685;44.3255;291.4685;44.3255;225.0000;70.0000
60340;30942.600000;291.4683;44.3508;291.4683;44.3508;225.0000;70.0000
60340;30942.700000;291.4682;44.3761;291.4682;44.3761;225.0000;70.0000
60340;30942.800000;291.4680;44.4014;291.4680;44.4014;225.0000;70.0000
60340;30942.900000;291.4679;44.4268;291.4679;44.4268;225.0000;70.0000
60340;30943.000000;291.4678;44.4521;291.4678;44.4521;225.0000;70.0000
60340;30943.100000;291.4676;44.4775;291.4676;44.4775;225.0000;70.0000
60340;30943.200000;291.4675;44.5029;291.4675;44.5029;225.0000;70.0000
60340;30943.300000;291.4673;44.5283;291.4673;44.5283;225.0000;70.0000
60340;30943.400000;291.4672;44.5538;291.4672;44.5538;225.0000;70.0000
60340;30943.500000;291.4670;44.5792;291.4670;44.5792;225.0000;70.0000
60340;30943.600000;291.4669;44.6047;291.4669;44.6047;225.0000;70.0000
60340;30943.700000;291.4667;44.6302;291.4667;44.6302;225.0000;70.0000
60340;30943.800000;291.4666;44.6556;291.4666;44.6556;225.0000;70.0000
60340;30943.900000;291.4665;44.6812;291.4665;44.6812;225.0000;70.0000
60340;30944.000000;291.4663;44.7067;291.4663;44.7067;225.0000;70.0000
60340;30944.100000;291.4662;44.7322;291.4662;44.7322;225.0000;70.0000
60340;30944.200000;291.4660;44.7578;291.4660;44.7578;225.0000;70.0000
60340;30944.300000;291.4659;44.7834;291.4659;44.7834;225.0000;70.0000
60340;30944.400000;291.4657;44.8089;291.4657;44.8089;225.0000;70.0000
60340;30944.500000;291.4656;44.8346;291.4656;44.8346;225.0000;70.0000
60340;30944.600000;291.4654;44.8602;291.4654;44.8602;225.0000;70.0000
60340;30944.700000;291.4652;44.8858;291.4652;44.8858;225.0000;70.0000
60340;30944.800000;291.4651;44.9115;291.4651;44.9115;225.0000;70.0000
60340;30944.900000;291.4649;44.9371;291.4649;44.9371;225.0000;70.0000
60340;30945.000000;291.4648;44.9628;291.4648;44.9628;225.0000;70.0000
60340;30945.100000;291.4646;44.9885;291.4646;44.9885;225.0000;70.0000
60340;30945.200000;291.4645;45.0143;291.4645;45.0143;225.0000;70.0000
60340;30945.300000;291.4643;45.0400;291.4643;45.0400;225.0000;70.0000
60340;30945.400000;291.4642;45.0657;291.4642;45.0657;225.0000;70.0000
60340;30945.500000;291.4640;45.0915;291.4640;45.0915;225.0000;70.0000
60340;30945.600000;291.4638;45.1173;291.4638;45.1173;225.0000;70.0000
60340;30945.700000;291.4637;45.1431;291.4637;45.1431;225.0000;70.0000
60340;30945.800000;291.4635;45.1689;291.4635;45.1689;225.0000;70.0000
60340;30945.900000;291.4634;45.1948;291.4634;45.1948;225.0000;70.0000
60340;30946.000000;291.4632;45.2206;291.4632;45.2206;225.0000;70.0000
60340;30946.100000;291.4630;45.2465;291.4630;45.2465;225.0000;70.0000
60340;30946.200000;291.4629;45.2724;291.4629;45.2724;225.0000;70.0000
60340;30946.300000;291.4627;45.2983;291.4627;45.2983;225.0000;70.0000
60340;30946.400000;291.4625;45.3242;291.4625;45.3242;225.0000;70.0000
60340;30946.500000;291.4624;45.3501;291.4624;45.3501;225.0000;70.0000
60340;30946.600000;291.4622;45.3761;291.4622;45.3761;225.0000;70.0000
60340;30946.700000;291.4620;45.4020;291.4620;45.4020;225.0000;70.0000
60340;30946.800000;291.4619;45.4280;291.4619;45.4280;225.0000;70.0000
60340;30946.900000;291.4617;45.4540;291.4617;45.4540;225.0000;70.0000
60340;30947.000000;291.4615;45.4800;291.4615;45.4800;225.0000;70.0000
60340;30947.100000;291.4614;45.5061;291.4614;45.5061;225.0000;70.0000
60340;30947.200000;291.4612;45.5321;291.4612;45.5321;225.0000;70.0000
60340;30947.300000;291.4610;45.5582;291.4610;45.5582;225.0000;70.0000
60340;30947.400000;291.4609;45.5842;291.4609;45.5842;225.0000;70.0000
60340;30947.500000;291.4607;45.6103;291.4607;45.6103;225.0000;70.0000
60340;30947.600000;291.4605;45.6365;291.4605;45.6365;225.0000;70.0000
60340;30947.700000;291.4603;45.6626;291.4603;45.6626;225.0000;70.0000
60340;30947.800000;291.4602;45.6887;291.4602;45.6887;225.0000;70.0000
60340;30947.900000;291.4600;45.7149;291.4600;45.7149;225.0000;70.0000
60340;30948.000000;291.4598;45.7411;291.4598;45.7411;225.0000;70.0000
60340;30948.100000;291.4596;45.7673;291.4596;45.7673;225.0000;70.0000
60340;30948.200000;291.4595;45.7935;291.4595;45.7935;225.0000;70.0000
60340;30948.300000;291.4593;45.8197;291.4593;45.8197;225.0000;70.0000
60340;30948.400000;291.4591;45.8460;291.4591;45.8460;225.0000;70.0000
60340;30948.500000;291.4589;45.8722;291.4589;45.8722;225.0000;70.0000
60340;30948.600000;291.4587;45.8985;291.4587;45.8985;225.0000;70.0000
60340;30948.700000;291.4586;45.9248;291.4586;45.9248;225.0000;70.0000
60340;30948.800000;291.4584;45.9511;291.4584;45.9511;225.0000;70.0000
60340;30948.900000;291.4582;45.9775;291.4582;45.9775;225.0000;70.0000
60340;30949.000000;291.4580;46.0038;291.4580;46.0038;225.0000;70.0000
60340;30949.100000;291.4578;46.0302;291.4578;46.0302;225.0000;70.0000
60340;30949.200000;291.4576;46.0565;291.4576;46.0565;225.0000;70.0000
60340;30949.300000;291.4575;46.0829;291.4575;46.0829;225.0000;70.0000
60340;30949.400000;291.4573;46.1094;291.4573;46.1094;225.0000;70.0000
60340;30949.500000;291.4571;46.1358;291.4571;46.1358;225.0000;70.0000
60340;30949.600000;291.4569;46.1622;291.4569;46.1622;225.0000;70.0000
60340;30949.700000;291.4567;46.1887;291.4567;46.1887;225.0000;70.0000
60340;30949.800000;291.4565;46.2152;291.4565;46.2152;225.0000;70.0000
60340;30949.900000;291.4563;46.2417;291.4563;46.2417;225.0000;70.0000
60340;30950.000000;291.4561;46.2682;291.4561;46.2682;225.0000;70.0000
60340;30950.100000;291.4559;46.2947;291.4559;46.2947;225.0000;70.0000
60340;30950.200000;291.4558;46.3213;291.4558;46.3213;225.0000;70.0000
60340;30950.300000;291.4556;46.3478;291.4556;46.3478;225.0000;70.0000
60340;30950.400000;291.4554;46.3744;291.4554;46.3744;225.0000;70.0000
60340;30950.500000;291.4552;46.4010;291.4552;46.4010;225.0000;70.0000
60340;30950.600000;291.4550;46.4276;291.4550;46.4276;225.0000;70.0000
60340;30950.700000;291.4548;46.4543;291.4548;46.4543;225.0000;70.0000
60340;30950.800000;291.4546;46.4809;291.4546;46.4809;225.0000;70.0000
60340;30950.900000;291.4544;46.5076;291.4544;46.5076;225.0000;70.0000
60340;30951.000000;291.4542;46.5343;291.4542;46.5343;225.0000;70.0000
60340;30951.100000;291.4540;46.5610;291.4540;46.5610;225.0000;70.0000
60340;30951.200000;291.4538;46.5877;291.4538;46.5877;225.0000;70.0000
60340;30951.300000;291.4536;46.6144;291.4536;46.6144;225.0000;70.0000
60340;30951.400000;291.4534;46.6412;291.4534;46.6412;225.0000;70.0000
60340;30951.500000;291.4532;46.6679;291.4532;46.6679;225.0000;70.0000
60340;30951.600000;291.4530;46.6947;291.4530;46.6947;225.0000;70.0000
