===============================================================================
= Module: UtilititesSLR   |   Example: TrackingSLR
===============================================================================
= Intputs:
-------------------------------------------------------------------------------
= File:        41240_cpf_240128_02801.hts
= Object:      jason3NONE
= Avoid Sun:   true
= Avoid angle: 15
= Delta:       1000
= Min el:      15
===============================================================================
= Outputs:
-------------------------------------------------------------------------------
= Trim at start: false
= Trim at end:   false
= Sun collision: true
= Sun at start:  false
= Sun at end:    false
= Sun deviation: true
= El deviation: false
===============================================================================
mjd;sod;pass_az;pass_el;track_az;track_el;sun_az;sun_el
60340;42251.000000;327.3860;18.3550;327.3860;18.3550;164.3061;34.6027
60340;42252.000000;327.3708;18.4432;327.3708;18.4432;164.3108;34.6036
60340;42253.000000;327.3556;18.5316;327.3556;18.5316;164.3155;34.6045
60340;42254.000000;327.3402;18.6203;327.3402;18.6203;164.3202;34.6054
60340;42255.000000;327.3247;18.7092;327.3247;18.7092;164.3249;34.6063
60340;42256.000000;327.3092;18.7984;327.3092;18.7984;164.3296;34.6073
60340;42257.000000;327.2935;18.8878;327.2935;18.8878;164.3343;34.6082
60340;42258.000000;327.2778;18.9774;327.2778;18.9774;164.3390;34.6091
60340;42259.000000;327.2620;19.0673;327.2620;19.0673;164.3437;34.6100
60340;42260.000000;327.2460;19.1575;327.2460;19.1575;164.3484;34.6109
60340;42261.000000;327.2300;19.2479;327.2300;19.2479;164.3531;34.6118
60340;42262.000000;327.2139;19.3386;327.2139;19.3386;164.3579;34.6127
60340;42263.000000;327.1976;19.4295;327.1976;19.4295;164.3626;34.6136
60340;42264.000000;327.1813;19.5206;327.1813;19.5206;164.3673;34.6145
60340;42265.000000;327.1649;19.6121;327.1649;19.6121;164.3720;34.6154
60340;42266.000000;327.1483;19.7037;327.1483;19.7037;164.3767;34.6163
60340;42267.000000;327.1317;19.7957;327.1317;19.7957;164.3814;34.6172
60340;42268.000000;327.1149;19.8879;327.1149;19.8879;164.3861;34.6181
60340;42269.000000;327.0981;19.9803;327.0981;19.9803;164.3908;34.6190
60340;42270.000000;327.0811;20.0731;327.0811;20.0731;164.3955;34.6199
60340;42271.000000;327.0641;20.1660;327.0641;20.1660;164.4002;34.6208
60340;42272.000000;327.0469;20.2593;327.0469;20.2593;164.4049;34.6217
60340;42273.000000;327.0296;20.3528;327.0296;20.3528;164.4096;34.6227
60340;42274.000000;327.0123;20.4466;327.0123;20.4466;164.4143;34.6236
60340;42275.000000;326.9948;20.5407;326.9948;20.5407;164.4190;34.6245
60340;42276.000000;326.9772;20.6350;326.9772;20.6350;164.4237;34.6254
60340;42277.000000;326.9595;20.7296;326.9595;20.7296;164.4284;34.6263
60340;42278.000000;326.9416;20.8245;326.9416;20.8245;164.4331;34.6272
60340;42279.000000;326.9237;20.9196;326.9237;20.9196;164.4378;34.6281
60340;42280.000000;326.9056;21.0150;326.9056;21.0150;164.4425;34.6290
60340;42281.000000;326.8875;21.1107;326.8875;21.1107;164.4472;34.6299
60340;42282.000000;326.8692;21.2067;326.8692;21.2067;164.4519;34.6308
60340;42283.000000;326.8508;21.3030;326.8508;21.3030;164.4566;34.6317
60340;42284.000000;326.8323;21.3996;326.8323;21.3996;164.4613;34.6326
60340;42285.000000;326.8136;21.4964;326.8136;21.4964;164.4660;34.6335
60340;42286.000000;326.7949;21.5935;326.7949;21.5935;164.4707;34.6344
60340;42287.000000;326.7760;21.6909;326.7760;21.6909;164.4754;34.6353
60340;42288.000000;326.7570;21.7886;326.7570;21.7886;164.4801;34.6362
60340;42289.000000;326.7379;21.8866;326.7379;21.8866;164.4849;34.6371
60340;42290.000000;326.7186;21.9849;326.7186;21.9849;164.4896;34.6380
60340;42291.000000;326.6993;22.0835;326.6993;22.0835;164.4943;34.6389
60340;42292.000000;326.6798;22.1823;326.6798;22.1823;164.4990;34.6398
60340;42293.000000;326.6601;22.2815;326.6601;22.2815;164.5037;34.6407
60340;42294.000000;326.6404;22.3810;326.6404;22.3810;164.5084;34.6416
60340;42295.000000;326.6205;22.4807;326.6205;22.4807;164.5131;34.6425
60340;42296.000000;326.6005;22.5808;326.6005;22.5808;164.5178;34.6434
60340;42297.000000;326.5804;22.6811;326.5804;22.6811;164.5225;34.6443
60340;42298.000000;326.5601;22.7818;326.5601;22.7818;164.5272;34.6452
60340;42299.000000;326.5397;22.8828;326.5397;22.8828;164.5319;34.6461
60340;42300.000000;326.5191;22.9841;326.5191;22.9841;164.5366;34.6470
60340;42301.000000;326.4985;23.0857;326.4985;23.0857;164.5413;34.6478
60340;42302.000000;326.4776;23.1876;326.4776;23.1876;164.5460;34.6487
60340;42303.000000;326.4567;23.2898;326.4567;23.2898;164.5507;34.6496
60340;42304.000000;326.4356;23.3923;326.4356;23.3923;164.5555;34.6505
60340;42305.000000;326.4144;23.4952;326.4144;23.4952;164.5602;34.6514
60340;42306.000000;326.3930;23.5983;326.3930;23.5983;164.5649;34.6523
60340;42307.000000;326.3715;23.7018;326.3715;23.7018;164.5696;34.6532
60340;42308.000000;326.3498;23.8056;326.3498;23.8056;164.5743;34.6541
60340;42309.000000;326.3280;23.9098;326.3280;23.9098;164.5790;34.6550
60340;42310.000000;326.3061;24.0142;326.3061;24.0142;164.5837;34.6559
60340;42311.000000;326.2840;24.1190;326.2840;24.1190;164.5884;34.6568
60340;42312.000000;326.2617;24.2241;326.2617;24.2241;164.5931;34.6577
60340;42313.000000;326.2393;24.3295;326.2393;24.3295;164.5978;34.6586
60340;42314.000000;326.2167;24.4353;326.2167;24.4353;164.6025;34.6595
60340;42315.000000;326.1940;24.5414;326.1940;24.5414;164.6072;34.6604
60340;42316.000000;326.1712;24.6478;326.1712;24.6478;164.6119;34.6613
60340;42317.000000;326.1482;24.7546;326.1482;24.7546;164.6167;34.6622
60340;42318.000000;326.1250;24.8617;326.1250;24.8617;164.6214;34.6630
60340;42319.000000;326.1016;24.9692;326.1016;24.9692;164.6261;34.6639
60340;42320.000000;326.0781;25.0769;326.0781;25.0769;164.6308;34.6648
60340;42321.000000;326.0545;25.1851;326.0545;25.1851;164.6355;34.6657
60340;42322.000000;326.0307;25.2936;326.0307;25.2936;164.6402;34.6666
60340;42323.000000;326.0067;25.4024;326.0067;25.4024;164.6449;34.6675
60340;42324.000000;325.9825;25.5116;325.9825;25.5116;164.6496;34.6684
60340;42325.000000;325.9582;25.6211;325.9582;25.6211;164.6543;34.6693
60340;42326.000000;325.9337;25.7310;325.9337;25.7310;164.6590;34.6702
60340;42327.000000;325.9090;25.8412;325.9090;25.8412;164.6638;34.6711
60340;42328.000000;325.8842;25.9518;325.8842;25.9518;164.6685;34.6719
60340;42329.000000;325.8592;26.0627;325.8592;26.0627;164.6732;34.6728
60340;42330.000000;325.8340;26.1740;325.8340;26.1740;164.6779;34.6737
60340;42331.000000;325.8087;26.2857;325.8087;26.2857;164.6826;34.6746
60340;42332.000000;325.7831;26.3977;325.7831;26.3977;164.6873;34.6755
60340;42333.000000;325.7574;26.5101;325.7574;26.5101;164.6920;34.6764
60340;42334.000000;325.7315;26.6229;325.7315;26.6229;164.6967;34.6773
60340;42335.000000;325.7054;26.7360;325.7054;26.7360;164.7014;34.6782
60340;42336.000000;325.6791;26.8496;325.6791;26.8496;164.7062;34.6791
60340;42337.000000;325.6526;26.9634;325.6526;26.9634;164.7109;34.6799
60340;42338.000000;325.6260;27.0777;325.6260;27.0777;164.7156;34.6808
60340;42339.000000;325.5991;27.1923;325.5991;27.1923;164.7203;34.6817
60340;42340.000000;325.5721;27.3073;325.5721;27.3073;164.7250;34.6826
60340;42341.000000;325.5449;27.4227;325.5449;27.4227;164.7297;34.6835
60340;42342.000000;325.5174;27.5385;325.5174;27.5385;164.7344;34.6844
60340;42343.000000;325.4898;27.6547;325.4898;27.6547;164.7391;34.6853
60340;42344.000000;325.4619;27.7712;325.4619;27.7712;164.7438;34.6861
60340;42345.000000;325.4339;27.8882;325.4339;27.8882;164.7486;34.6870
60340;42346.000000;325.4057;28.0055;325.4057;28.0055;164.7533;34.6879
60340;42347.000000;325.3772;28.1232;325.3772;28.1232;164.7580;34.6888
60340;42348.000000;325.3485;28.2413;325.3485;28.2413;164.7627;34.6897
60340;42349.000000;325.3197;28.3598;325.3197;28.3598;164.7674;34.6906
60340;42350.000000;325.2906;28.4787;325.2906;28.4787;164.7721;34.6914
60340;42351.000000;325.2613;28.5981;325.2613;28.5981;164.7768;34.6923
60340;42352.000000;325.2318;28.7178;325.2318;28.7178;164.7815;34.6932
60340;42353.000000;325.2020;28.8379;325.2020;28.8379;164.7863;34.6941
60340;42354.000000;325.1720;28.9584;325.1720;28.9584;164.7910;34.6950
60340;42355.000000;325.1419;29.0794;325.1419;29.0794;164.7957;34.6959
60340;42356.000000;325.1114;29.2007;325.1114;29.2007;164.8004;34.6967
60340;42357.000000;325.0808;29.3225;325.0808;29.3225;164.8051;34.6976
60340;42358.000000;325.0499;29.4447;325.0499;29.4447;164.8098;34.6985
60340;42359.000000;325.0188;29.5673;325.0188;29.5673;164.8145;34.6994
60340;42360.000000;324.9874;29.6903;324.9874;29.6903;164.8193;34.7003
60340;42361.000000;324.9559;29.8137;324.9559;29.8137;164.8240;34.7011
60340;42362.000000;324.9240;29.9376;324.9240;29.9376;164.8287;34.7020
60340;42363.000000;324.8920;30.0619;324.8920;30.0619;164.8334;34.7029
60340;42364.000000;324.8596;30.1866;324.8596;30.1866;164.8381;34.7038
60340;42365.000000;324.8271;30.3117;324.8271;30.3117;164.8428;34.7047
60340;42366.000000;324.7942;30.4373;324.7942;30.4373;164.8475;34.7055
60340;42367.000000;324.7612;30.5633;324.7612;30.5633;164.8523;34.7064
60340;42368.000000;324.7278;30.6898;324.7278;30.6898;164.8570;34.7073
60340;42369.000000;324.6942;30.8167;324.6942;30.8167;164.8617;34.7082
60340;42370.000000;324.6604;30.9440;324.6604;30.9440;164.8664;34.7091
60340;42371.000000;324.6263;31.0718;324.6263;31.0718;164.8711;34.7099
60340;42372.000000;324.5919;31.2000;324.5919;31.2000;164.8758;34.7108
60340;42373.000000;324.5572;31.3287;324.5572;31.3287;164.8806;34.7117
60340;42374.000000;324.5223;31.4578;324.5223;31.4578;164.8853;34.7126
60340;42375.000000;324.4870;31.5874;324.4870;31.5874;164.8900;34.7134
60340;42376.000000;324.4515;31.7174;324.4515;31.7174;164.8947;34.7143
60340;42377.000000;324.4158;31.8479;324.4158;31.8479;164.8994;34.7152
60340;42378.000000;324.3797;31.9788;324.3797;31.9788;164.9041;34.7161
60340;42379.000000;324.3433;32.1102;324.3433;32.1102;164.9089;34.7169
60340;42380.000000;324.3067;32.2421;324.3067;32.2421;164.9136;34.7178
60340;42381.000000;324.2697;32.3744;324.2697;32.3744;164.9183;34.7187
60340;42382.000000;324.2325;32.5072;324.2325;32.5072;164.9230;34.7196
60340;42383.000000;324.1949;32.6404;324.1949;32.6404;164.9277;34.7204
60340;42384.000000;324.1571;32.7742;324.1571;32.7742;164.9324;34.7213
60340;42385.000000;324.1189;32.9084;324.1189;32.9084;164.9372;34.7222
60340;42386.000000;324.0804;33.0431;324.0804;33.0431;164.9419;34.7231
60340;42387.000000;324.0416;33.1782;324.0416;33.1782;164.9466;34.7239
60340;42388.000000;324.0025;33.3139;324.0025;33.3139;164.9513;34.7248
60340;42389.000000;323.9631;33.4500;323.9631;33.4500;164.9560;34.7257
60340;42390.000000;323.9233;33.5866;323.9233;33.5866;164.9607;34.7266
60340;42391.000000;323.8832;33.7237;323.8832;33.7237;164.9655;34.7274
60340;42392.000000;323.8427;33.8613;323.8427;33.8613;164.9702;34.7283
60340;42393.000000;323.8020;33.9994;323.8020;33.9994;164.9749;34.7292
60340;42394.000000;323.7608;34.1380;323.7608;34.1380;164.9796;34.7300
60340;42395.000000;323.7194;34.2770;323.7194;34.2770;164.9843;34.7309
60340;42396.000000;323.6775;34.4166;323.6775;34.4166;164.9891;34.7318
60340;42397.000000;323.6354;34.5567;323.6354;34.5567;164.9938;34.7327
60340;42398.000000;323.5928;34.6972;323.5928;34.6972;164.9985;34.7335
60340;42399.000000;323.5499;34.8383;323.5499;34.8383;165.0032;34.7344
60340;42400.000000;323.5066;34.9799;323.5066;34.9799;165.0079;34.7353
60340;42401.000000;323.4630;35.1220;323.4630;35.1220;165.0127;34.7361
60340;42402.000000;323.4189;35.2646;323.4189;35.2646;165.0174;34.7370
60340;42403.000000;323.3745;35.4077;323.3745;35.4077;165.0221;34.7379
60340;42404.000000;323.3297;35.5513;323.3297;35.5513;165.0268;34.7387
60340;42405.000000;323.2845;35.6955;323.2845;35.6955;165.0315;34.7396
60340;42406.000000;323.2389;35.8402;323.2389;35.8402;165.0363;34.7405
60340;42407.000000;323.1930;35.9854;323.1930;35.9854;165.0410;34.7414
60340;42408.000000;323.1466;36.1311;323.1466;36.1311;165.0457;34.7422
60340;42409.000000;323.0997;36.2773;323.0997;36.2773;165.0504;34.7431
60340;42410.000000;323.0525;36.4241;323.0525;36.4241;165.0551;34.7440
60340;42411.000000;323.0049;36.5714;323.0049;36.5714;165.0599;34.7448
60340;42412.000000;322.9568;36.7192;322.9568;36.7192;165.0646;34.7457
60340;42413.000000;322.9083;36.8676;322.9083;36.8676;165.0693;34.7466
60340;42414.000000;322.8593;37.0165;322.8593;37.0165;165.0740;34.7474
